{'frequency': 35.6, 'K2': 0.9076711324657145, 'n': (5.198742318859741+2.776527278824784j), 'aspect_ratio_func': 'dsr_thurai_2007', 'wl': 8.421136460674157, 'canting': 10.0, 'elevation': 90.0, 'prefactor': 0.055232546521968295}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.93,0.046162250537201986,0.04616225053720032,0.252829082338649,0.0357349154066037,6.695971248310075e-18,0.9866927610150001
0.9400000000000001,0.04936980711393971,0.049369807113937916,0.26615684095676384,0.03810326477627562,-6.695971248310075e-18,0.9865810010400001
0.9500000000000001,0.052759039042880713,0.05275903904287882,0.2800446029480169,0.04060099704686696,6.695971248310075e-18,0.9864799093750001
0.9600000000000001,0.056337552476057345,0.05633755247605532,0.2945067368638986,0.043233706034817417,2.0087913744930225e-17,0.9863885030400001
0.97,0.06011312353639863,0.06011312353639647,0.3095573918299543,0.04600716501373819,2.0087913744930225e-17,0.9863057970150001
0.98,0.06409368249544635,0.06409368249544403,0.3252103819548694,0.048927330512202036,-1.339194249662015e-17,0.98623080424
0.99,0.06828732906361482,0.06828732906361237,0.34147919345955036,0.05200034615130039,6.695971248310075e-18,0.986162535615
1.0,0.07270230727190412,0.0727023072719015,0.35837696851310635,0.055232546521968295,2.0087913744930225e-17,0.9861000000000001
1.01,0.07734701530331772,0.07734701530331493,0.3759164178745523,0.05863046110207653,4.017582748986045e-17,0.986042204215
1.02,0.08223000267465835,0.0822300026746554,0.39410977778273315,0.06220081821329125,6.695971248310075e-18,0.98598815304
1.03,0.08735997040127606,0.0873599704012729,0.41296882003599206,0.06595054901770109,1.339194249662015e-17,0.9859368492149999
1.04,0.09274575996449559,0.09274575996449223,0.432504793051556,0.0698867915542116,-6.695971248310075e-18,0.98588729344
1.05,0.0983963806768573,0.09839638067685377,0.45272841971977396,0.07401689481470725,2.0087913744930225e-17,0.9858384843750001
1.06,0.10432098216860465,0.1043209821686009,0.4736497893461003,0.07834842285998071,-6.695971248310075e-18,0.9857894186399999
1.07,0.110528862410812,0.11052886241080799,0.49527846453009555,0.08288915897542977,6.695971248310075e-18,0.985739090815
1.08,0.11702946634250114,0.1170294663424969,0.5176233588137257,0.08764710986652145,6.695971248310075e-18,0.98568649344
1.09,0.12383243292755473,0.12383243292755024,0.540692856453744,0.09263050989402376,1.339194249662015e-17,0.985630617015
1.1,0.13094754860408428,0.13094754860407953,0.5644946621590085,0.09784782534900473,-1.339194249662015e-17,0.98557045
1.11,0.13838479366014725,0.13838479366014222,0.5890359057535519,0.10330775876759898,2.67838849932403e-17,0.985504978815
1.12,0.14615434247201176,0.14615434247200643,0.6143231442634053,0.10901925328554173,4.6871798738170526e-17,0.9854331878400002
1.1300000000000001,0.1542665382992209,0.15426653829921527,0.6403624347326993,0.1149914970324701,6.695971248310075e-18,0.9853540594150003
1.1400000000000001,0.1627320000373018,0.16273200003729582,0.6671592187158879,0.12123392756599202,6.695971248310075e-18,0.9852665738400002
1.1500000000000001,0.17156153587909165,0.17156153587908543,0.6947184994314117,0.12775623634552252,1.339194249662015e-17,0.9851697093749999
1.1600000000000001,0.18076622307236842,0.18076622307236184,0.7230449087059682,0.1345683732458873,6.695971248310075e-18,0.9850624422400003
1.17,0.19035746431680994,0.19035746431680295,0.752142614923477,0.14168055111069391,2.0087913744930225e-17,0.9849437466150002
1.18,0.2003469295122031,0.20034692951219568,0.7820155665710707,0.14910325034547076,2.0087913744930225e-17,0.98481259464
1.19,0.21074658926628215,0.21074658926627435,0.8126674346304475,0.1568472235505723,2.67838849932403e-17,0.9846679564149999
1.2,0.22156882060984662,0.22156882060983843,0.8441017668162293,0.16492350019385293,6.695971248310075e-18,0.9845088000000001
1.21,0.23282641671687168,0.23282641671686305,0.8763219576201839,0.17334339132310805,1.339194249662015e-17,0.984334091415
1.22,0.24453252023801858,0.24453252023800942,0.9093316172282914,0.1821184943182819,0.0,0.9841427946400002
1.23,0.2567007819110252,0.25670078191101553,0.9431342999407355,0.19126069768344367,0.0,0.9839338716150001
1.24,0.26934535748888305,0.26934535748887295,0.9777337443779859,0.2007821858785305,1.339194249662015e-17,0.9837062822400001
1.25,0.28248088803616855,0.2824808880361579,1.0131342797278933,0.21069544419085806,1.339194249662015e-17,0.9834589843749999
1.26,0.2961226379745062,0.29612263797449506,1.0493404319113477,0.22101326364639876,5.35677699864806e-17,0.9831909338400001
1.27,0.31028640513352007,0.3102864051335083,1.0863572524011174,0.23174874596082692,4.017582748986045e-17,0.9829010844150002
1.28,0.32498875786616205,0.32498875786614967,1.124190570079579,0.24291530853033208,0.0,0.98258838784
1.29,0.34024680801086965,0.3402468080108565,1.1628467514560359,0.25452668946219886,-1.339194249662015e-17,0.9822517938149999
1.3,0.35607859614889353,0.3560785961488799,1.2023333109416576,0.2665969526451553,1.339194249662015e-17,0.9818902499999999
1.31,0.3725026808923181,0.3725026808923037,1.2426583318686275,0.27914049285948744,1.339194249662015e-17,0.9815027020150001
1.32,0.3895386247168671,0.389538624716852,1.283831138284199,0.29217204092692245,-1.339194249662015e-17,0.9810880934400001
1.33,0.40720681467356856,0.40720681467355285,1.3258621514822337,0.3057066689002784,4.017582748986045e-17,0.980645365815
1.34,0.42552840142218407,0.42552840142216736,1.3687627636571713,0.319759795292882,4.017582748986045e-17,0.9801734586399999
1.35,0.44452558720066204,0.44452558720064456,1.4125459185550973,0.33434719034775334,-1.339194249662015e-17,0.9796713093750001
1.36,0.4642215370726728,0.4642215370726546,1.4572256307770073,0.34948498134655837,1.339194249662015e-17,0.9791378534400004
1.37,0.48464032279163266,0.48464032279161356,1.5028174720962497,0.36518965795832864,5.35677699864806e-17,0.9785720242150001
1.3800000000000001,0.5058071163774728,0.5058071163774527,1.5493382082630422,0.3814780776279486,1.339194249662015e-17,0.9779727530399999
1.3900000000000001,0.5277481266115436,0.5277481266115225,1.5968062847528537,0.3983674710044103,1.339194249662015e-17,0.9773389692150002
1.4000000000000001,0.550490707226808,0.5504907072267861,1.6452414095444703,0.4158754474088353,2.67838849932403e-17,0.9766696
1.4100000000000001,0.5740631535056628,0.5740631535056399,1.6946649185277822,0.4340200003422645,0.0,0.9759635706149999
1.42,0.5984951407140272,0.5984951407140032,1.7450996521576183,0.45281951303321455,2.67838849932403e-17,0.9752198042400002
1.43,0.623817387592551,0.6238173875925261,1.7965697770728786,0.47229276402500375,4.017582748986045e-17,0.9744372220149999
1.44,0.6500618334757216,0.6500618334756955,1.8491012752956264,0.49245893280284175,6.695971248310075e-17,0.9736147430400003
1.45,0.6772615483432184,0.6772615483431909,1.9027211615045372,0.5133376054606902,4.017582748986045e-17,0.9727512843750001
1.46,0.7054511180283818,0.7054511180283531,1.9574584547981282,0.5349487804078892,8.03516549797209e-17,0.9718457610400001
1.47,0.734666072170371,0.7346660721703411,2.013343024782958,0.5573128741155512,4.017582748986045e-17,0.9708970860149999
1.48,0.7649434090135709,0.7649434090135396,2.070406700144696,0.5804507269027231,2.67838849932403e-17,0.96990417024
1.49,0.7963212524337723,0.7963212524337394,2.1286821639184463,0.6043836087623147,0.0,0.968865922615
1.5,0.8317351116491518,0.8317351116491177,2.190593370242751,0.6291332252267952,6.695971248310075e-17,0.9646504406249999
1.51,0.8651552262591801,0.8651552262591443,2.2511751040445596,0.6547217232736574,8.03516549797209e-17,0.9639518083123905
1.52,0.899714676806269,0.8997146768062317,2.3130024687632416,0.6811716972706489,5.35677699864806e-17,0.9632529599508479
1.53,0.9354462733278565,0.9354462733278177,2.3761040030180873,0.7085061949607707,6.695971248310075e-17,0.9625538986474304
1.54,0.9723833112293052,0.9723833112292644,2.440508070820231,0.7367487234870433,1.071355399729612e-16,0.961854627499368
1.55,1.0105595934968328,1.0105595934967906,2.5062434899326904,0.7659232554570409,9.374359747634105e-17,0.9611551495940623
1.56,1.050009257708633,1.050009257708589,2.5733392632594136,0.7960542350471915,4.017582748986045e-17,0.9604554680090879
1.57,1.0907663177180518,1.0907663177180056,2.641823736172405,0.827166584146846,2.67838849932403e-17,0.9597555858121904
1.58,1.1328656448417955,1.132865644841748,2.711725707331557,0.8592857085421142,-2.67838849932403e-17,0.959055506061288
1.59,1.176341796165291,1.1763417961652416,2.7830736655285495,0.8924375041394679,1.339194249662015e-16,0.9583552318044705
1.6,1.2212296211805864,1.2212296211805347,2.855895191873237,0.9266483632291111,5.35677699864806e-17,0.95765476608
1.61,1.2675641604651224,1.2675641604650687,2.930217934903888,0.9619451807881199,5.35677699864806e-17,0.9569541119163105
1.62,1.315380135468772,1.3153801354687158,3.006068502215358,0.998355360823346,-2.67838849932403e-17,0.9562532723320079
1.6300000000000001,1.3647124273778048,1.3647124273777471,3.0834729641946375,1.0359068227540915,2.67838849932403e-17,0.9555522503358704
1.6400000000000001,1.4155956862239174,1.415595686223857,3.1624568234351034,1.0746280078345483,2.67838849932403e-17,0.9548510489268479
1.6500000000000001,1.4680644851148528,1.4680644851147904,3.243044066673051,1.114547885616007,2.67838849932403e-17,0.9541496710940625
1.6600000000000001,1.522153444059581,1.522153444059516,3.3252582208589696,1.155695960448831,1.339194249662015e-16,0.953448119816808
1.6700000000000002,1.5778958944187254,1.5778958944186576,3.4091214135907904,1.1981022780242012,2.67838849932403e-17,0.9527463980645504
1.68,1.6353258767115815,1.6353258767115118,3.4946543489501907,1.2417974319556226,1.071355399729612e-16,0.952044508796928
1.69,1.6944766108731693,1.6944766108730964,3.5818772810090556,1.286812570400209,1.071355399729612e-16,0.9513424549637505
1.7,1.7553807810926578,1.7553807810925826,3.6708080531139053,1.3331794027197195,8.03516549797209e-17,0.950640239505
1.71,1.8180708106474437,1.8180708106473655,3.761463824105307,1.3809302061813769,1.607033099594418e-16,0.9499378653508304
1.72,1.8825780065582058,1.882578006558125,3.853859690584224,1.430097832698445,1.071355399729612e-16,0.9492353354215678
1.73,1.9489335102619414,1.9489335102618577,3.9480099288155897,1.4807157156105781,5.35677699864806e-17,0.9485326526277104
1.74,2.0171679195258916,2.017167919525804,4.043926502763888,1.532817876503934,8.03516549797209e-17,0.9478298198699279
1.75,2.08731074606749,2.0873107460674,4.141619831379747,1.5864389320710566,1.874871949526821e-16,0.9471268400390624
1.76,2.1593905695374978,2.159390569537405,4.24109920279811,1.641614101010527,8.03516549797209e-17,0.946423716016128
1.77,2.2334361844698956,2.2334361844697983,4.342371745336898,1.6983792109663784,1.607033099594418e-16,0.9457204506723105
1.78,2.3094741184056082,2.309474118405509,4.445442879996152,1.756770705507283,5.35677699864806e-17,0.945017046868968
1.79,2.387531263683191,2.387531263683087,4.55031617794777,1.816825651145502,8.03516549797209e-17,0.9443135074576305
1.8,2.467632927804564,2.467632927804458,4.656993982626836,1.8785817443956068,2.67838849932403e-17,0.9436098352799998
1.81,2.5498036674990554,2.549803667498946,4.765475802176759,1.942077318872964,1.607033099594418e-16,0.9429060331679504
1.82,2.634067009530976,2.634067009530862,4.8757604268426045,2.0073513524319924,1.339194249662015e-16,0.942202103943528
1.83,2.720445830489085,2.7204458304889676,4.987844641220452,2.0744434743441804,8.03516549797209e-17,0.9414980504189505
1.84,2.808961612931185,2.8089616129310637,5.101723015859418,2.143393972515881,1.071355399729612e-16,0.940793875396608
1.85,2.8996348463990382,2.8996348463989134,5.217388967496296,2.2142438007458622,1.071355399729612e-16,0.9400895816690624
1.86,2.992485411195875,2.9924854111957457,5.334834324249798,2.287034586022637,2.410549649391627e-16,0.9393851720190479
1.87,3.087531620680239,3.087531620680106,5.454048279242178,2.36180863586155,2.67838849932403e-17,0.9386806492194704
1.8800000000000001,3.184790949816091,3.184790949815955,5.575019608996313,2.4386089456816396,1.071355399729612e-16,0.9379760160334079
1.8900000000000001,3.284280545913095,3.284280545912954,5.69773473182642,2.5174792062222613,5.35677699864806e-17,0.9372712752141104
1.9000000000000001,3.386014927623405,3.38601492762326,5.82217891453313,2.5984638109994855,1.071355399729612e-16,0.9365664295049999
1.9100000000000001,3.490008997217674,3.490008997217525,5.948335531196029,2.6816078638022547,1.071355399729612e-16,0.9358614816396705
1.9200000000000002,3.5962762414935674,3.5962762414934137,6.076187262366714,2.7669571862283147,1.339194249662015e-16,0.935156434341888
1.93,3.704828651418513,3.704828651418354,6.205714438882775,2.854558325259908,1.071355399729612e-16,0.9344512903255905
1.94,3.815677898753243,3.8156778987530795,6.3368971859254595,2.944458560879244,1.339194249662015e-16,0.9337460522948879
1.95,3.928833580557227,3.92883358055706,6.46971323540396,3.0367059137237216,1.874871949526821e-16,0.9330407229440625
1.96,4.044305859476398,4.044305859476225,6.6041402457328005,3.1313491527809303,1.339194249662015e-16,0.9323353049575679
1.97,4.162102551382367,4.16210255138219,6.740153616995815,3.2284378031234184,2.67838849932403e-16,0.9316298010100305
1.98,4.282230123592198,4.282230123592015,6.877728185765219,3.328022153683225,1.874871949526821e-16,0.930924213766248
1.99,4.404696070904674,4.404696070904486,7.01683785120978,3.4301532650661795,1.339194249662015e-16,0.9302185458811905
2.0,4.529505047061022,4.529505047060831,7.157456084340834,3.534882977405971,1.071355399729612e-16,0.9295128
2.01,4.656661341081428,4.6566613410812305,7.299553708501982,3.642263918257981,1.339194249662015e-16,0.9288069787579906
2.02,4.786169185429622,4.78616918542942,7.443103422712118,3.752349510532898,1.071355399729612e-16,0.9281010847806479
2.03,4.918030240596725,4.918030240596517,7.588074212101227,3.8651939804700617,1.071355399729612e-16,0.9273951206836304
2.04,5.052245610710846,5.052245610710634,7.734436319115356,3.98085236565064,1.339194249662015e-16,0.926689089072768
2.05,5.18881768016908,5.188817680168863,7.882159178719846,4.099380523050488,1.607033099594418e-16,0.9259829925440624
2.0599999999999996,5.327744895275738,5.327744895275515,8.031210081955667,4.220835137132863,1.339194249662015e-16,0.9252768336836881
2.07,5.469026611354865,5.469026611354636,8.181557860066912,4.345273727980848,1.874871949526821e-16,0.9245706150679905
