{'K2': 0.847893210129674, 'canting': 10.0, 'frequency': 94.0, 'prefactor': 2.507951442233622, 'n': (3.699704408735369+2.155748075879551j), 'wl': 3.1892814680851065, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
1.12,3.4560698984519806,3.4560698984518674,3.2008421165354686,4.950251450020656,-2.0287368207645846e-17,0.9854331878400002
1.1300000000000001,3.5464201678369274,3.5464201678368115,3.2492549477410337,5.221433900616562,-2.0287368207645846e-17,0.9853540594150003
1.1400000000000001,3.637910628889625,3.6379106288895064,3.297324722105351,5.504884757863612,1.0143684103822923e-17,0.9852665738400002
1.1500000000000001,3.730643031978238,3.7306430319781168,3.3451114768187846,5.801044083123229,1.5215526155734384e-17,0.9851697093749999
1.1600000000000001,3.824722540754616,3.824722540754492,3.3926748337147306,6.110363671659084,-1.5215526155734384e-17,0.9850624422400003
1.17,3.9202601906113093,3.920260190611181,3.44007479629184,6.433307259392619,0.0,0.9849437466150002
1.18,4.017368597124665,4.017368597124537,3.4873698992646878,6.770350731464303,-1.0143684103822923e-17,0.98481259464
1.19,4.11616428448854,4.1161642844884065,3.5346180041845003,7.121982332600567,-5.0718420519114616e-18,0.9846679564149999
1.2,4.216768332461271,4.216768332461137,3.581876656505673,7.488702879286517,-1.0143684103822923e-17,0.9845088000000001
1.21,4.319305013036015,4.319305013035876,3.6292023310607893,7.871025973744356,-2.0287368207645846e-17,0.984334091415
1.22,4.423900042297197,4.4239000422970545,3.6766496356993192,8.269478219717508,-1.0143684103822923e-17,0.9841427946400002
1.23,4.530683138699426,4.530683138699281,3.7242725705282007,8.684599440060499,1.0143684103822923e-17,0.9839338716150001
1.24,4.639788122616416,4.639788122616267,3.772124275775917,9.116942896134546,-1.0143684103822923e-17,0.9837062822400001
1.25,4.751350184583546,4.751350184583393,3.820256130053088,9.567075509008873,-1.5215526155734384e-17,0.9834589843749999
1.26,4.865508162632122,4.865508162631963,3.8687185028256987,10.035578082467751,-5.0718420519114616e-18,0.9831909338400001
1.27,4.9824030141691615,4.9824030141690026,3.917560307683511,10.52304552782327,-2.0287368207645846e-17,0.9829010844150002
1.28,5.10217917583507,5.102179175834907,3.9668294906255346,11.030087090533828,-1.5215526155734384e-17,0.98258838784
1.29,5.224983132860285,5.224983132860117,4.016572526526755,11.557326578628349,0.0,0.9822517938149999
1.3,5.350962957116851,5.3509629571166775,4.066834118797591,12.105402592936228,-1.0143684103822923e-17,0.9818902499999999
1.31,5.480271345528702,5.480271345528525,4.117658592621781,12.674968759122995,-2.0287368207645846e-17,0.9815027020150001
1.32,5.61305979053008,5.6130597905298965,4.169087677599036,13.26669396153171,-3.043105231146877e-17,0.9810880934400001
1.33,5.749485022484163,5.749485022483977,4.22116281871558,13.881262578830073,-2.0287368207645846e-17,0.980645365815
1.34,5.889703746649727,5.889703746649533,4.273923509076156,14.519374721463281,-1.0143684103822923e-17,0.9801734586399999
