{'wl': 8.421136460674157, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0, 'canting': 10.0, 'prefactor': 0.05548070286560928, 'frequency': 35.6, 'n': (5.695519193854038+2.7772055098547335j), 'K2': 0.9117492415453236}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
1.32,0.37596551952836255,0.3759655195283477,1.3407826132694969,0.2934847514564236,5.35677699864806e-17,0.9810880934400001
1.33,0.392327420727627,0.3923274207276114,1.3812710828132253,0.3070801896585651,1.339194249662015e-17,0.980645365815
1.34,0.4092874923643126,0.4092874923642962,1.4224674897165968,0.32119645586060924,0.0,0.9801734586399999
1.35,0.4268690673083396,0.4268690673083225,1.4643912473061196,0.3358493911602821,1.339194249662015e-17,0.9796713093750001
1.36,0.4450963270526345,0.4450963270526166,1.507063647709741,0.3510551952981078,0.0,0.9791378534400004
1.37,0.4639946490320504,0.4639946490320316,1.5505081752928322,0.3668304320301595,0.0,0.9785720242150001
1.3800000000000001,0.48359038787329695,0.48359038787327724,1.5947498933086344,0.38319203454075706,2.67838849932403e-17,0.9779727530399999
1.3900000000000001,0.5039111614824406,0.5039111614824199,1.6398159862916502,0.40015731089511025,0.0,0.9773389692150002
1.4000000000000001,0.5249853691526295,0.5249853691526079,1.6857352186903876,0.41774394953190847,8.03516549797209e-17,0.9766696
1.4100000000000001,0.5468426901490485,0.5468426901490259,1.7325381175958152,0.4359700247958565,2.67838849932403e-17,0.9759635706149999
1.42,0.5695138538722496,0.5695138538722261,1.7802567794202158,0.4548540025101558,0.0,0.9752198042400002
1.43,0.5930306551778565,0.5930306551778317,1.8289246445982577,0.47441474558893404,1.339194249662015e-17,0.9744372220149999
1.44,0.6174259607500387,0.6174259607500128,1.8785766663129944,0.4946715196896167,2.67838849932403e-17,0.9736147430400003
1.45,0.6427336945677843,0.6427336945677573,1.9292489572886906,0.5156439989052487,0.0,0.9727512843750001
1.46,0.6689888115862082,0.6689888115861795,1.9809788469002967,0.5373522714967606,8.03516549797209e-17,0.9718457610400001
1.47,0.6962275459581674,0.6962275459581377,2.0338046513243744,0.5598168456651801,4.017582748986045e-17,0.9708970860149999
1.48,0.7244869279347133,0.7244869279346822,2.0877656034138363,0.5830586553637916,4.017582748986045e-17,0.96990417024
1.49,0.7538052365200374,0.7538052365200052,2.1429016878667753,0.6070990661502398,-2.67838849932403e-17,0.968865922615
1.5,0.7871106825015468,0.7871106825015126,2.201610124185494,0.6319598810785807,1.339194249662015e-17,0.9646504406249999
1.51,0.8183865652178163,0.8183865652177806,2.259004488829873,0.6576633466312785,0.0,0.9639518083123905
1.52,0.8507590819278654,0.8507590819278288,2.3176254951777935,0.684232158691148,6.695971248310075e-17,0.9632529599508479
1.53,0.8842602533897103,0.8842602533896718,2.377506346413453,0.7116894685532442,4.017582748986045e-17,0.9625538986474304
1.54,0.9189218871266767,0.9189218871266366,2.4386789618848614,0.7400588889766969,9.374359747634105e-17,0.961854627499368
1.55,0.9547766068798592,0.9547766068798174,2.5011754259763275,0.7693645002764921,4.017582748986045e-17,0.9611551495940623
1.56,0.9918566972322715,0.9918566972322282,2.565026774135081,0.7996308564551988,4.017582748986045e-17,0.9604554680090879
1.57,1.0301940614776235,1.0301940614775782,2.6302629584174877,0.830882991374643,5.35677699864806e-17,0.9597555858121904
1.58,1.0698214270422783,1.0698214270422313,2.69691338557446,0.8631464249675275,6.695971248310075e-17,0.959055506061288
1.59,1.1107707223713137,1.1107707223712648,2.765006502444626,0.8964471694889959,5.35677699864806e-17,0.9583552318044705
1.6,1.1530741472174906,1.1530741472174393,2.8345693126483473,0.9308117358081461,1.339194249662015e-16,0.95765476608
1.61,1.1967634888377199,1.196763488837667,2.905627746686511,0.9662671397394874,1.071355399729612e-16,0.9569541119163105
1.62,1.2418705741770297,1.2418705741769742,2.9782066663314253,1.002840908414344,5.35677699864806e-17,0.9562532723320079
1.6300000000000001,1.2884270042401664,1.288427004240109,3.0523293375453595,1.0405610866922055,5.35677699864806e-17,0.9555522503358704
1.6400000000000001,1.336463848771184,1.3364638487711245,3.128017707932887,1.0794562436120232,2.67838849932403e-17,0.9548510489268479
1.6500000000000001,1.386012030440463,1.3860120304404009,3.205292379962828,1.119555478883452,1.339194249662015e-16,0.9541496710940625
1.6600000000000001,1.437102426176039,1.4371024261759748,3.284172484217998,1.1608884294180388,1.071355399729612e-16,0.953448119816808
1.6700000000000002,1.489764842732383,1.4897648427323165,3.3646754477906793,1.2034852759003567,5.35677699864806e-17,0.9527463980645504
1.68,1.5440295156537376,1.544029515653668,3.4468173315703527,1.2473767493990853,5.35677699864806e-17,0.952044508796928
1.69,1.5999258268855754,1.5999258268855037,3.5306130836496212,1.2925941380180401,1.071355399729612e-16,0.9513424549637505
1.7,1.6574824280265994,1.6574824280265255,3.6160749509983856,1.3391692935871415,1.071355399729612e-16,0.950640239505
1.71,1.7167285209692278,1.7167285209691505,3.7032147817085526,1.3871346383933345,8.03516549797209e-17,0.9499378653508304
1.72,1.7776920842366424,1.7776920842365629,3.7920425735672048,1.4365231719514557,0.0,0.9492353354215678
1.73,1.8404007422477324,1.8404007422476494,3.8825663138978146,1.4873684778150424,0.0,0.9485326526277104
1.74,1.9048816688015777,1.9048816688014922,3.974793116276371,1.5397047304270908,1.607033099594418e-16,0.9478298198699279
1.75,1.9711617132405832,1.9711617132404946,4.068728569843774,1.5935667020107582,1.071355399729612e-16,0.9471268400390624
1.76,2.039267019402942,2.0392670194028506,4.164376159077657,1.6489897695000146,8.03516549797209e-17,0.946423716016128
1.77,2.109223619213709,2.109223619213614,4.261738673587194,1.7060099215102358,1.607033099594418e-16,0.9457204506723105
1.78,2.1810563803026417,2.181056380302543,4.360817304268182,1.7646637653487458,5.35677699864806e-17,0.945017046868968
1.79,2.254790299728349,2.2547902997282483,4.46161168764619,1.8249885340653054,1.874871949526821e-16,0.9443135074576305
1.8,2.3304498680406835,2.3304498680405787,4.564120679256645,1.8870220935425448,1.874871949526821e-16,0.9436098352799998
1.81,2.408058490453717,2.4080584904536084,4.668341474620054,1.9508029496263446,1.339194249662015e-16,0.9429060331679504
1.82,2.487639502031248,2.4876395020311364,4.774269999772372,2.016370255296161,1.071355399729612e-16,0.942202103943528
1.83,2.5692161207513924,2.569216120751278,4.881901856896866,2.0837638178752975,1.339194249662015e-16,0.9414980504189505
1.84,2.6528100019884566,2.652810001988337,4.991230265200009,2.1530241062811255,1.607033099594418e-16,0.940793875396608
1.85,2.738443381404142,2.7384433814040197,5.102248271187331,2.224192258315246,8.03516549797209e-17,0.9400895816690624
1.86,2.826137692365183,2.826137692365056,5.214947850088637,2.2973100879936013,8.03516549797209e-17,0.9393851720190479
1.87,2.9159132915123527,2.9159132915122226,5.329320082465851,2.372420092916531,1.607033099594418e-16,0.9386806492194704
1.8800000000000001,3.007790627438203,3.0077906274380695,5.445354852040124,2.4495654616787763,8.03516549797209e-17,0.9379760160334079
1.8900000000000001,3.1017897225638777,3.10178972256374,5.563041039609333,2.528790081319426,5.35677699864806e-17,0.9372712752141104
